donorID,gender,year,Population / km²,donations,months as donor,frequency,months since gift,avg donation,donates outside campaign,donors/1000 in area,region_Brussels,region_Flanders,region_Wallonia,province_Antwerp,province_Brussels,province_East Flanders,province_Flemish Brabant,province_Hainaut,province_Liege,province_Limburg,province_Luxembourg,province_Namur,province_Walloon Brabant,province_West Flanders,lang_EN,lang_FR,lang_NL
125466,1.0,1971.0,1662.323722138443,2.0,12.0,0.16666666666666666,103.0,13.75,0.0,0.6444994451203002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125467,1.0,1983.0,2574.412292440686,2.0,71.0,0.028169014084507043,44.0,22.5,1.0,0.47724528696511925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125468,1.0,1936.0,703.6665527660675,2.0,2.0,1.0,112.0,30.0,0.0,3.8851070894902873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125470,1.0,1968.0,589.9336965491603,1.0,0.0,0.0,115.0,5.0,0.0,1.4672247874681743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125471,0.0,1992.0,297.7987685900359,9.0,42.0,0.21428571428571427,73.0,27.88888888888889,0.0,7.852892400741392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125472,1.0,1972.0,950.912057072915,1.0,0.0,0.0,115.0,30.0,0.0,5.799178992636997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125473,1.0,1966.0,1662.323722138443,1.0,0.0,0.0,115.0,5.0,0.0,0.4538191359131108,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125475,0.0,1959.0,1243.9677196966625,1.0,0.0,0.0,115.0,25.0,0.0,6.723716381418092,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125476,1.0,1985.0,379.4763466814451,2.0,5.0,0.4,110.0,30.0,0.0,2.5464256878454754,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125477,0.0,1985.0,2574.412292440686,5.0,42.0,0.11904761904761904,72.0,18.0,0.0,0.2205595748524057,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125480,0.0,1984.0,1662.323722138443,5.0,42.0,0.11904761904761904,73.0,38.4,0.0,0.5072096224911239,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125482,1.0,1980.0,379.4763466814451,1.0,0.0,0.0,115.0,30.0,0.0,2.5464256878454754,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125483,1.0,1951.0,297.7987685900359,2.0,2.0,1.0,112.0,17.5,0.0,7.852892400741392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125485,0.0,1981.0,428.72520557884184,1.0,0.0,0.0,115.0,30.0,0.0,4.848936963819471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125486,0.0,1973.0,537.8952444546014,4.0,42.0,0.09523809523809523,73.0,175.0,1.0,4.256475276218076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125487,0.0,1981.0,376.33837644572276,1.0,0.0,0.0,115.0,5.0,0.0,3.6611749043102013,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125489,1.0,1973.0,762.5615843765491,1.0,0.0,0.0,116.0,20.0,0.0,0.42147747011341574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125491,1.0,1985.0,405.2616475852941,3.0,34.0,0.08823529411764706,93.0,3.6666666666666665,1.0,5.54470909800859,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125492,0.0,1943.0,195.3335189205583,1.0,0.0,0.0,115.0,89.35,0.0,1.707455890722823,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125495,0.0,1984.0,257.4266856133203,2.0,51.0,0.0392156862745098,64.0,30.0,0.0,13.342949873782906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125496,0.0,1969.0,159.27011854126047,1.0,0.0,0.0,115.0,10.0,0.0,1.6507936507936507,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125497,0.0,1981.0,1662.323722138443,8.0,60.0,0.13333333333333333,55.0,10.0,0.0,0.6864491131458819,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125498,0.0,1989.0,2574.412292440686,1.0,0.0,0.0,115.0,10.0,0.0,0.7833667658550962,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125499,0.0,1969.0,841.7189431395835,12.0,64.0,0.1875,50.0,7.916666666666667,0.0,2.863152974173192,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125500,0.0,1992.0,839.2314953107972,4.0,31.0,0.12903225806451613,84.0,17.5975,0.0,3.4312275512360024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125501,0.0,1992.0,365.9562805898795,1.0,0.0,0.0,115.0,50.0,0.0,4.411072287066637,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125504,1.0,1984.0,274.5216591216919,3.0,63.0,0.047619047619047616,50.0,30.0,0.0,7.816200852676456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125505,0.0,1975.0,703.6665527660675,4.0,11.0,0.36363636363636365,104.0,5.0,0.0,2.291217001494272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125506,0.0,1952.0,762.5615843765491,2.0,2.0,1.0,113.0,11.25,0.0,0.7790947174823746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125507,1.0,1943.0,492.40933264108446,1.0,0.0,0.0,114.0,50.0,0.0,2.4366814273330055,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125509,1.0,1981.0,277.2608128784277,1.0,0.0,0.0,115.0,30.0,0.0,4.3653458697112155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125510,1.0,1978.0,634.3041344348837,1.0,0.0,0.0,115.0,30.0,0.0,5.538461538461538,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125511,0.0,1979.0,2530.7560907681486,13.0,54.0,0.24074074074074073,60.0,38.84615384615385,0.0,10.198069165571317,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125512,1.0,1947.0,756.1240746779359,1.0,0.0,0.0,115.0,30.0,0.0,4.711069503374757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125513,1.0,1988.0,703.6665527660675,3.0,3.0,1.0,111.0,5.0,0.0,3.8851070894902873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125514,1.0,1971.0,452.2086523322908,1.0,0.0,0.0,115.0,30.0,0.0,4.75030936888747,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125515,0.0,1948.0,587.6339681672442,1.0,0.0,0.0,115.0,30.0,0.0,5.465450544770558,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125516,0.0,1941.0,540.3348591003639,3.0,23.0,0.13043478260869565,104.0,30.0,1.0,2.61152495932871,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125517,0.0,1970.0,859.9596808220518,1.0,0.0,0.0,115.0,25.0,0.0,0.7317200648094915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125518,0.0,1970.0,274.5216591216919,3.0,30.0,0.1,85.0,21.666666666666668,0.0,7.816200852676456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125519,1.0,1947.0,111.05485443201233,2.0,2.0,1.0,112.0,35.0,0.0,6.749089171594099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125521,0.0,1967.0,425.5090461935953,11.0,85.0,0.12941176470588237,29.0,10.909090909090908,0.0,0.3402623113090819,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125522,1.0,1943.0,333.17956566970315,4.0,64.0,0.0625,50.0,4.5,0.0,3.814665923295871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125524,1.0,1988.0,451.3700746030053,2.0,23.0,0.08695652173913043,90.0,183.09,1.0,6.49953574744661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125526,1.0,1991.0,1662.323722138443,2.0,6.0,0.3333333333333333,108.0,10.0,0.0,2.9135951246858545,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125528,0.0,1974.0,347.45638715198083,4.0,55.0,0.07272727272727272,59.0,9.375,0.0,5.911932590377821,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125529,0.0,1938.0,208.08506245411348,4.0,4.0,1.0,111.0,31.75,0.0,3.786019771436584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125530,1.0,1952.0,428.72520557884184,5.0,34.0,0.14705882352941177,81.0,4.6,0.0,4.848936963819471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125531,0.0,1962.0,195.3335189205583,2.0,22.0,0.09090909090909091,93.0,27.5,0.0,1.707455890722823,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125532,0.0,1982.0,922.6245476328929,5.0,16.0,0.3125,75.0,28.0,0.0,5.6772100567721,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125534,0.0,1957.0,139.29614305357688,1.0,0.0,0.0,115.0,5.0,0.0,6.223785685292924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125535,0.0,1943.0,567.2204726060091,1.0,0.0,0.0,115.0,30.0,0.0,7.291286912139993,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125537,0.0,1973.0,247.51633477011296,1.0,0.0,0.0,115.0,10.0,0.0,6.652160397886229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125538,1.0,1988.0,762.5615843765491,1.0,0.0,0.0,114.0,5.0,0.0,0.6386022274445693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125539,0.0,1980.0,535.2826693004412,2.0,2.0,1.0,112.0,22.0,0.0,4.802938268116966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125540,1.0,1955.0,245.33079801353162,7.0,39.0,0.1794871794871795,76.0,34.767857142857146,0.0,6.5279832883627815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125541,0.0,1994.0,333.17956566970315,1.0,0.0,0.0,115.0,10.0,0.0,3.814665923295871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125544,0.0,1983.0,477.74787920553774,3.0,32.0,0.09375,52.0,8.333333333333334,0.0,1.0625933919973436,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125546,1.0,1962.0,352.97934737152406,1.0,0.0,0.0,34.0,40.0,0.0,7.129952251903472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125547,0.0,1971.0,321.5680310090621,5.0,14.0,0.35714285714285715,95.0,34.0,0.0,6.937289649014355,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125550,1.0,1952.0,217.65053161863798,1.0,0.0,0.0,34.0,50.0,0.0,5.582693649685973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125551,0.0,1988.0,349.0757107732027,8.0,39.0,0.20512820512820512,73.0,24.625,0.0,6.040268456375839,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125553,0.0,1955.0,1662.323722138443,8.0,26.0,0.3076923076923077,81.0,47.5,0.0,2.9135951246858545,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125554,1.0,1994.0,585.359727005915,2.0,2.0,1.0,105.0,42.5,0.0,4.880386944964922,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125558,0.0,1984.0,348.79510210183895,7.0,37.0,0.1891891891891892,62.0,30.0,0.0,6.148440931049627,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125562,1.0,1947.0,625.5297066904217,1.0,0.0,0.0,109.0,60.0,0.0,6.630661461953906,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125563,1.0,1974.0,163.68141518576056,4.0,36.0,0.1111111111111111,47.0,31.25,0.0,5.329408181910466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125564,1.0,1979.0,983.5501458425554,1.0,0.0,0.0,91.0,30.0,0.0,9.381753017445845,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125565,0.0,1974.0,197.13065203464924,5.0,26.0,0.19230769230769232,79.0,31.05,0.0,6.878525244187647,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125567,1.0,1983.0,2574.412292440686,3.0,12.0,0.25,100.0,31.416666666666668,0.0,0.3821765047011513,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125568,0.0,1963.0,2530.7560907681486,4.0,64.0,0.0625,44.0,30.0,0.0,10.198069165571317,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125569,0.0,1965.0,1662.323722138443,2.0,5.0,0.4,107.0,30.0,1.0,0.33178373802050953,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125571,0.0,1991.0,452.2086523322908,2.0,3.0,0.6666666666666666,81.0,5.0,0.0,4.75030936888747,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125572,0.0,1963.0,324.9581776954146,1.0,0.0,0.0,51.0,40.0,0.0,1.0748560460652592,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125574,1.0,1955.0,564.1072855089914,1.0,0.0,0.0,72.0,35.0,0.0,5.826083533440932,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125575,1.0,1968.0,451.3700746030053,1.0,0.0,0.0,108.0,30.0,0.0,6.49953574744661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125576,1.0,1971.0,2574.412292440686,2.0,4.0,0.5,104.0,20.0,0.0,0.3821765047011513,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125578,0.0,1953.0,293.6064818533605,6.0,31.0,0.1935483870967742,60.0,58.333333333333336,0.0,6.489395378284267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125579,0.0,1984.0,839.2314953107972,2.0,3.0,0.6666666666666666,104.0,30.0,0.0,4.065075005282062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125580,1.0,1989.0,1032.9563385433337,3.0,13.0,0.23076923076923078,68.0,31.666666666666668,0.0,3.920927952948864,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125581,0.0,1970.0,957.8878053411958,3.0,53.0,0.05660377358490566,62.0,20.833333333333332,0.0,4.261666311527808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125582,0.0,1982.0,10124.427783668405,1.0,0.0,0.0,86.0,100.0,0.0,1.4466270747677783,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
125583,0.0,1989.0,983.5501458425554,1.0,0.0,0.0,109.0,30.0,0.0,9.381753017445845,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125584,1.0,1979.0,1099.0502982349174,7.0,49.0,0.14285714285714285,50.0,5.714285714285714,0.0,3.331598125976054,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125586,0.0,1976.0,703.6665527660675,3.0,14.0,0.21428571428571427,92.0,30.666666666666668,0.0,5.910675742985224,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125587,0.0,1980.0,666.4626919671327,3.0,22.0,0.13636363636363635,60.0,30.0,0.0,7.866991078669911,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125588,1.0,1958.0,349.0757107732027,5.0,12.0,0.4166666666666667,93.0,30.0,0.0,6.040268456375839,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125589,0.0,1986.0,694.0768452824746,1.0,0.0,0.0,107.0,10.0,0.0,6.245859752058294,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125590,0.0,1937.0,391.9244814006807,3.0,23.0,0.13043478260869565,84.0,33.333333333333336,0.0,3.5557005382482467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125593,1.0,1990.0,1316.3091933945216,2.0,7.0,0.2857142857142857,74.0,34.0,0.0,4.57190357439734,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125594,1.0,1935.0,462.58044082791844,2.0,0.0,0.0,50.0,45.0,0.0,5.7933940260326535,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125595,0.0,1982.0,879.0163002835284,3.0,48.0,0.0625,44.0,30.666666666666668,0.0,4.046535154274153,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125596,0.0,1987.0,248.5961022925174,1.0,0.0,0.0,99.0,35.0,0.0,4.668966097417347,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125597,0.0,1958.0,438.2813198568626,3.0,14.0,0.21428571428571427,48.0,50.0,0.0,5.611237955187494,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125598,0.0,1968.0,333.17956566970315,1.0,0.0,0.0,51.0,10.0,0.0,3.814665923295871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125599,0.0,1969.0,181.03157169262258,3.0,10.0,0.3,89.0,37.333333333333336,0.0,5.89622641509434,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125600,0.0,1986.0,1767.1423098357056,1.0,0.0,0.0,82.0,50.0,0.0,2.4994095882862317,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125601,1.0,1985.0,587.6339681672442,5.0,51.0,0.09803921568627451,54.0,37.2,0.0,5.465450544770558,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125602,0.0,1993.0,435.0909531722787,6.0,18.0,0.3333333333333333,88.0,28.333333333333332,0.0,8.763121862163395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125603,1.0,1956.0,830.5814491174377,1.0,0.0,0.0,109.0,50.0,0.0,1.2672765435032276,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125604,1.0,1983.0,756.1240746779359,3.0,10.0,0.3,66.0,37.333333333333336,0.0,4.711069503374757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125606,0.0,1977.0,62.533737180429,1.0,0.0,0.0,109.0,30.0,0.0,3.962750148603131,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125607,1.0,1989.0,3791.0050872562015,2.0,55.0,0.03636363636363636,51.0,20.0,0.0,1.999235586393438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125609,0.0,1950.0,1297.5286948747753,1.0,0.0,0.0,92.0,30.0,0.0,8.745539774714894,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125610,1.0,1974.0,1316.3091933945216,1.0,0.0,0.0,63.0,39.0,0.0,0.5541701302299806,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125611,0.0,1970.0,830.5814491174377,1.0,0.0,0.0,95.0,25.0,0.0,1.2672765435032276,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125614,1.0,1978.0,506.2834180831866,3.0,9.0,0.3333333333333333,97.0,30.0,0.0,3.764044943820225,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125616,1.0,1936.0,983.5501458425554,1.0,0.0,0.0,93.0,10.0,0.0,9.381753017445845,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125617,0.0,1970.0,600.7951889594506,4.0,14.0,0.2857142857142857,94.0,68.75,0.0,10.203126462604137,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125620,1.0,1980.0,1973.5190244151797,6.0,39.0,0.15384615384615385,47.0,30.5,0.0,3.7139320064755736,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125621,1.0,1966.0,684.0442074285905,1.0,0.0,0.0,63.0,30.0,0.0,10.234798314268513,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125622,1.0,1985.0,284.59914241564104,1.0,0.0,0.0,106.0,30.0,0.0,4.070728914896324,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
